A,B
YAL003W,YNL069C
YAL003W,YBL027W
YAL003W,YBR031W
YAL003W,YML026C
YAL003W,YPR102C
YAL003W,YLR029C
YAL003W,YJL191W
YAL003W,YDR314C
YAL003W,YEL054C
YAL003W,YHL033C
YAL003W,YGR148C
YAL003W,YDR382W
YAL003W,YER102W
YAL003W,YIL133C
YAL003W,YGL031C
YAL003W,YGR118W
YAL003W,YDR012W
YAL003W,YML024W
YAL003W,YOL039W
YAL003W,YLR406C
YAL003W,YPL081W
YAL003W,YOL120C
YAL003W,YDR450W
YAL003W,YLR264W
YAL003W,YER131W
YAL003W,YOL121C
YAL003W,YML063W
YAL004W,YML109W
YAL005C,YOR109W
YAL005C,YDR258C
YAL005C,YKR001C
YAL005C,YNL084C
YAL005C,YIL095W
YAL005C,YPR079W
YAL005C,YJL162C
YAL005C,YAR002W
YAL005C,YJL111W
YAL005C,YOR254C
YAL005C,YBR234C
YAL005C,YMR229C
YAL005C,YDR214W
YAL005C,YOR211C
YAL005C,YIL033C
YAL005C,YBR044C
YAL005C,YKL013C
YAL005C,YNL229C
YAL005C,YDR510W
YAL005C,YBL075C
YAL005C,YOR327C
YAL005C,YIL016W
YAL005C,YLL036C
YAL005C,YOR098C
YAL005C,YJR005W
YAL005C,YCL043C
YAL005C,YJR058C
YAL005C,YBL037W
YAL005C,YOL062C
YAL005C,YJL130C
YAL005C,YHR114W
YAL005C,YNL121C
YAL005C,YHR161C
YAL005C,YGR209C
YAL005C,YMR161W
YAL005C,YOR197W
YAL005C,YLR216C
YAL005C,YGR192C
YAL005C,YDL029W
YAL005C,YCR088W
YAL005C,YJR032W
YAL005C,YJL178C
YAL005C,YKL145W
YAL005C,YNL243W
YAL005C,YIL017C
YAL005C,YLR259C
YAL005C,YNL131W
YAL005C,YLL001W
YAL005C,YBL047C
YAL005C,YJR009C
YAL005C,YIR006C
YAL005C,YLR256W
YAL005C,YDL192W
YAL005C,YHR027C
YAL005C,YOL021C
YAL005C,YIL022W
YAL005C,YCR012W
YAL005C,YOR020C
YAL005C,YLL039C
YAL005C,YOR035C
YAL005C,YGR281W
YAL005C,YNR048W
YAL005C,YNL227C
YAL005C,YOL111C
YAL005C,YNR035C
YAL005C,YGL195W
YAL005C,YJL052W
YAL005C,YBL005W
YAL005C,YOR232W
YAL005C,YGL227W
YAL005C,YKL135C
YAL005C,YDL229W
YAL005C,YGL128C
YAL005C,YJR097W
YAL005C,YBR072W
YAL005C,YDR027C
YAL005C,YIL002C
YAL005C,YOR147W
YAL005C,YCL028W
YAL005C,YGR241C
YAL005C,YFL047W
YAL005C,YBR118W
YAL005C,YGR167W
YAL005C,YPR010C
YAL005C,YDR328C
YAL005C,YER012W
YAL005C,YMR214W
YAL005C,YJL041W
YAL005C,YNL197C
YAL005C,YFR041C
YAL005C,YJR104C
YAL005C,YPL050C
YAL005C,YJL073W
YAL005C,YML013W
YAL005C,YOR151C
YAL005C,YIL062C
YAL005C,YER165W
YAL005C,YDR484W
YAL005C,YER133W
YAL005C,YOL032W
YAL005C,YDR188W
YAL005C,YFL039C
YAL005C,YML028W
YAL005C,YER103W
YAL005C,YBL099W
YAL005C,YDR099W
YAL005C,YBR252W
YAL005C,YFR004W
YAL005C,YIL075C
YAL005C,YGR285C
YAL005C,YNL106C
YAL005C,YGR184C
YAL005C,YCR030C
YAL005C,YAL030W
YAL005C,YMR032W
YAL005C,YDR457W
YAL005C,YLR370C
YAL005C,YHR200W
YAL005C,YJR065C
YAL005C,YGL172W
YAL005C,YOL031C
YAL005C,YJL104W
YAL007C,YGL145W
YAL007C,YLR268W
YAL007C,YER122C
YAL007C,YGL137W
YAL007C,YFR051C
YAL007C,YGR231C
YAL007C,YNL304W
YAL007C,YLR440C
YAL007C,YEL022W
YAL007C,YDR127W
YAL007C,YDR238C
YAL007C,YGL098W
YAL007C,YDL192W
YAL007C,YDL149W
YAL007C,YNL258C
YAL007C,YDL145C
YAL007C,YNL204C
YAL007C,YJL034W
YAL007C,YPL010W
YAL007C,YPL211W
YAL007C,YDR087C
YAL007C,YDL018C
YAL007C,YDR086C
YAL007C,YBL040C
YAL007C,YIL076W
YAL007C,YOR075W
YAL007C,YDR498C
YAL007C,YLR342W
YAL007C,YGR284C
YAL007C,YDR101C
YAL007C,YKL196C
YAL007C,YIL004C
YAL007C,YNL287W
YAL007C,YMR290C
YAL007C,YDL058W
YAL007C,YER110C
YAL007C,YDL137W
YAL007C,YFL038C
YAL007C,YGL002W
YAL007C,YDR051C
YAL008W,YBR217W
YAL008W,YJL033W
YAL008W,YPL149W
YAL008W,YPL186C
YAL008W,YDR299W
YAL009W,YJL176C
YAL009W,YIL153W
YAL009W,YDL040C
YAL009W,YOR062C
YAL009W,YKR075C
YAL009W,YFR003C
YAL009W,YDR211W
YAL009W,YBL105C
YAL009W,YMR311C
YAL009W,YLR342W
YAL010C,YPL235W
YAL010C,YJL066C
YAL010C,YKL053CA
YAL011W,YOL012C
YAL011W,YDR224C
YAL011W,YJL127C
YAL012W,YPL209C
YAL012W,YKL210W
YAL012W,YDR415C
YAL012W,YLR084C
YAL012W,YKL130C
YAL012W,YOR184W
YAL012W,YMR235C
YAL012W,YER156C
YAL013W,YML127W
YAL013W,YPL016W
YAL013W,YKL072W
YAL013W,YPR068C
YAL013W,YEL056W
YAL014C,YDR189W
YAL014C,YHL031C
YAL014C,YGR009C
YAL014C,YER133W
YAL014C,YLR078C
YAL014C,YNR049C
YAL014C,YOR327C
YAL014C,YBR080C
YAL014C,YOR075W
YAL014C,YKL006CA
YAL014C,YOR106W
YAL014C,YDR498C
YAL014C,YJR125C
YAL014C,YDR468C
YAL014C,YGL095C
YAL014C,YMR017W
YAL014C,YIL004C
YAL014C,YBL050W
YAL014C,YGL098W
YAL014C,YLR268W
YAL014C,YLR026C
YAL014C,YPL232W
YAL014C,YDR264C
YAL014C,YGL212W
YAL014C,YOL018C
YAL014C,YMR183C
YAL015C,YBL019W
YAL015C,YML105C
YAL015C,YOL115W
YAL016W,YDR523C
YAL016W,YPL178W
YAL016W,YGR123C
YAL016W,YGR162W
YAL016W,YLR233C
YAL016W,YNL116W
YAL016W,YML016C
YAL016W,YNL209W
YAL016W,YGR161C
YAL016W,YMR028W
YAL016W,YDL126C
YAL016W,YLR238W
YAL016W,YER032W
YAL016W,YDR206W
YAL016W,YDR436W
YAL016W,YMR273C
YAL016W,YOR162C
YAL016W,YKR096W
YAL016W,YPL256C
YAL016W,YDR200C
YAL016W,YMR080C
YAL016W,YOR386W
YAL016W,YOR349W
YAL016W,YFR004W
YAL016W,YFR003C
YAL016W,YMR125W
YAL016W,YIL151C
YAL016W,YGL049C
YAL016W,YMR311C
YAL016W,YHR102W
YAL016W,YHR158C
YAL016W,YER165W
YAL016W,YHR115C
YAL016W,YKR075C
YAL016W,YHR075C
YAL016W,YGR281W
YAL016W,YFR028C
YAL016W,YOL141W
YAL016W,YOR062C
YAL016W,YPL179W
YAL017W,YKL193C
YAL017W,YLL013C
YAL017W,YER027C
YAL017W,YDR020C
YAL017W,YOL045W
YAL017W,YER177W
YAL017W,YER075C
YAL017W,YDL230W
YAL017W,YDR044W
YAL017W,YDR443C
YAL017W,YGL020C
YAL017W,YKL035W
YAL017W,YKL049C
YAL017W,YDL100C
YAL017W,YDR477W
YAL017W,YGR252W
YAL017W,YMR227C
YAL017W,YPL110C
YAL017W,YER054C
YAL017W,YGL112C
YAL017W,YHR128W
YAL017W,YNR012W
YAL017W,YER133W
YAL017W,YPR160W
YAL018C,YDL017W
YAL018C,YMR001C
YAL019W,YBR245C
YAL019W,YAR007C
YAL019W,YPR068C
YAL019W,YDR224C
YAL019W,YIL126W
YAL019W,YLR288C
YAL019W,YBL088C
YAL019W,YOR033C
YAL019W,YBL003C
YAL019W,YBR084W
YAL019W,YLR293C
YAL019W,YGL194C
YAL019W,YDL147W
YAL019W,YHR164C
YAL019W,YIL035C
YAL019W,YJR119C
YAL019W,YFR052W
YAL019W,YBR010W
YAL019W,YOR185C
YAL019W,YJL090C
YAL019W,YPR003C
YAL019W,YNL330C
YAL019W,YOR290C
YAL019W,YDR225W
YAL020C,YNL189W
YAL020C,YER009W
YAL020C,YLR335W
YAL020C,YKR048C
YAL020C,YMR235C
YAL021C,YBL032W
YAL021C,YGR116W
YAL021C,YDR138W
YAL021C,YGL122C
YAL021C,YDL160C
YAL021C,YGL178W
YAL021C,YGL195W
YAL021C,YLR418C
YAL021C,YGL014W
YAL021C,YBR172C
YAL021C,YDR188W
YAL021C,YDL140C
YAL021C,YMR181C
YAL021C,YBR279W
YAL021C,YPR042C
YAL021C,YGR092W
YAL021C,YNL025C
YAL021C,YKL025C
YAL023C,YGL038C
YAL023C,YML130C
YAL023C,YGL200C
YAL023C,YGR199W
YAL023C,YCR043C
YAL023C,YKL130C
YAL023C,YDR057W
YAL023C,YDR307W
YAL023C,YML012W
YAL024C,YDR099W
YAL024C,YOR233W
YAL024C,YOR014W
YAL024C,YGR238C
YAL024C,YPR119W
YAL024C,Q0050
YAL024C,YFR028C
YAL024C,YBR160W
YAL024C,YPR140W
YAL024C,YGR152C
YAL024C,YBL097W
YAL024C,YAR019C
YAL024C,YER177W
YAL024C,YOR101W
YAL025C,YOR276W
YAL025C,YDR312W
YAL025C,YLR276C
YAL025C,YBR142W
YAL026C,YGR020C
YAL026C,YBR082C
YAL026C,YGL203C
YAL026C,YDR059C
YAL026C,YER068W
YAL026C,YNR048W
YAL026C,YOR270C
YAL026C,YOR104W
YAL026C,YKL010C
YAL026C,YHR039CA
YAL026C,YML072C
YAL026C,YJL034W
YAL026C,YDR170C
YAL026C,YKL119C
YAL026C,YAL053W
YAL026C,YDL192W
YAL026C,YBR164C
YAL027W,YOL090W
YAL027W,YML095C
YAL027W,YDR381W
YAL027W,YDR507C
YAL027W,YLL018C
YAL027W,YLR044C
YAL027W,YDR174W
YAL027W,YBR196C
YAL027W,YCR092C
YAL027W,YOL086C
YAL027W,YPL022W
YAL027W,YCL024W
YAL027W,YML032C
YAL028W,YOR324C
YAL028W,YOR254C
YAL029C,YOL086C
YAL029C,YIL138C
YAL029C,YMR186W
YAL029C,YOR257W
YAL029C,YDR424C
YAL029C,YJR065C
YAL029C,YDL240W
YAL029C,YJL080C
YAL029C,YGL233W
YAL029C,YLR249W
YAL029C,YDR101C
YAL029C,YLL013C
YAL029C,YPR188C
YAL029C,YGL195W
YAL029C,YNL271C
YAL029C,YDL029W
YAL029C,YOR181W
YAL029C,YBR081C
YAL029C,YKL185W
YAL029C,YNL304W
YAL029C,YNL079C
YAL029C,YMR309C
YAL029C,YER110C
YAL029C,YKL124W
YAL029C,YKR054C
YAL030W,YLL024C
YAL030W,YCR088W
YAL030W,YPL259C
YAL030W,YDL029W
YAL030W,YKL135C
YAL030W,YAL005C
YAL030W,YBL075C
YAL030W,YJL178C
YAL030W,YER120W
YAL030W,YJR058C
YAL030W,YBL037W
YAL030W,YIL062C
YAL030W,YJR005W
YAL030W,YNL106C
YAL030W,YDR320C
YAL030W,YNL255C
YAL030W,YNL243W
YAL030W,YER143W
YAL030W,YER103W
YAL030W,YKL209C
YAL030W,YIL002C
YAL030W,YJL204C
YAL030W,YMR032W
YAL030W,YDR027C
YAL030W,YBL047C
YAL030W,YFL047W
YAL030W,YLR370C
YAL030W,YDR517W
YAL030W,YLL001W
YAL030W,YJR065C
YAL030W,YOR109W
YAL030W,YOR007C
YAL030W,YOL062C
YAL030W,YJL053W
YAL030W,YDR189W
YAL030W,YIR006C
YAL030W,YDL192W
YAL030W,YHR114W
YAL030W,YJL036W
YAL030W,YGR167W
YAL030W,YKR001C
YAL030W,YNL084C
YAL030W,YIL095W
YAL030W,YDL226C
YAL030W,YPR079W
YAL030W,YGL206C
YAL030W,YHR022C
YAL030W,YKL013C
YAL030W,YPR032W
YAL030W,YNR035C
YAL030W,YGR142W
YAL030W,YBR234C
YAL030W,YIL068C
YAL030W,YOR211C
YAL030W,YGR281W
YAL031C,YCL027W
YAL031C,YNL317W
YAL031C,YAL046C
YAL031C,YER133W
YAL032C,YER036C
YAL032C,YFL039C
YAL032C,YBR049C
YAL032C,YGR003W
YAL032C,YOL068C
YAL032C,YJL050W
YAL032C,YDR155C
YAL032C,YKR099W
YAL032C,YDR026C
YAL032C,YDL132W
YAL032C,YMR125W
YAL032C,YLR216C
YAL032C,YDL042C
YAL032C,YML078W
YAL032C,YJL047C
YAL032C,YPR152C
YAL032C,YLR045C
YAL032C,YCR033W
YAL032C,YJL034W
YAL032C,YGR271W
YAL032C,YLR345W
YAL032C,YGL251C
YAL033W,YDL081C
YAL033W,YHL033C
YAL033W,YLL045C
YAL033W,YMR137C
YAL033W,YDL130W
YAL033W,YOR369C
YAL034C,YOR338W
YAL034C,YNL282W
YAL034C,YGL252C
YAL034C,YDR448W
YAL034C,YBR111WA
YAL034C,YHR099W
YAL034C,YPL254W
YAL034C,YMR236W
YAL034C,YOL004W
YAL034C,YGR274C
YAL034C,YMR223W
YAL034C,YPR174C
YAL034C,YBR081C
YAL034C,YDR145W
YAL034C,YGL066W
YAL034C,YPL047W
YAL034C,YER110C
YAL034C,YLR335W
YAL034C,YDR392W
YAL034C,YOL148C
YAL034C,YGR252W
YAL034C,YDR176W
YAL034C,YER164W
YAL034C,YOL086C
YAL034C,YCL010C
YAL034C,YGL112C
YAL034C,YDR167W
YAL034C,YLR055C
YAL034C,YMR290WA
YAL034C,YAR002W
YAL034C,YNL122C
YAL034WA,YOL069W
YAL034WA,YKL049C
YAL034WA,YPR046W
YAL034WA,YDR318W
YAL034WA,YGR179C
YAL034WA,YFR046C
YAL034WA,YMR117C
YAL034WA,YBR107C
YAL034WA,YDR254W
YAL034WA,YLR381W
YAL034WA,YGL086W
YAL034WA,YER018C
YAL034WA,YGL093W
YAL034WA,YIL144W
YAL035W,YDL081C
YAL035W,YDL014W
YAL035W,YFR004W
YAL035W,YER007CA
YAL035W,YKL003C
YAL035W,YGL130W
YAL035W,YDR139C
YAL035W,YDR312W
YAL035W,YDR337W
YAL035W,YNL284C
YAL035W,YDR041W
YAL035W,YPL013C
YAL035W,YKR024C
YAL035W,YBR009C
YAL035W,YBR084W
YAL035W,YKL170W
YAL035W,YPR166C
YAL035W,YNR037C
YAL035W,YNL306W
YAL035W,YNL230C
YAL035W,YNL081C
YAL035W,YBR146W
YAL035W,YHL004W
YAL035W,YNR036C
YAL035W,YBR251W
YAL035W,YLL039C
YAL035W,YLL013C
YAL035W,YGR102C
YAL035W,YJR014W
YAL035W,YER050C
YAL036C,YGR173W
YAL036C,YHR064C
YAL036C,YPL236C
YAL036C,YGR162W
YAL036C,YJL080C
YAL038W,YBR019C
YAL038W,YIL033C
YAL038W,YDL075W
YAL038W,YGR220C
YAL038W,YLR344W
YAL038W,YML103C
YAL038W,YKL032C
YAL038W,YNL162W
YAL038W,YOL040C
YAL038W,YDL136W
YAL038W,YNL301C
YAL038W,YNL002C
YAL038W,YLR406C
YAL038W,YML028W
YAL038W,YPR043W
YAL038W,YBR084CA
YAL038W,YNL178W
YAL038W,YMR121C
YAL038W,YDL191W
YAL038W,YJR094WA
YAL038W,YBR191W
YAL038W,YFR004W
YAL038W,YPL079W
YAL038W,YHR141C
YAL038W,YHR200W
YAL038W,YOL120C
YAL038W,YGL103W
YAL038W,YPL131W
YAL038W,YGL030W
YAL038W,YJL164C
YAL038W,YNR037C
YAL038W,YOL127W
YAL038W,YBL092W
YAL038W,YDR020C
YAL038W,YPL240C
YAL038W,YLR377C
YAL038W,YLR029C
YAL038W,YNL284C
YAL038W,YHR128W
YAL038W,YER125W
YAL038W,YGR034W
YAL038W,YDR510W
YAL038W,YNR012W
YAL038W,YBL027W
YAL038W,YOR063W
YAL038W,YCL040W
YAL039C,YAR035W
YAL039C,YOR037W
YAL039C,YJR048W
YAL039C,YLL013C
YAL039C,YEL039C
YAL040C,YLL004W
YAL040C,YOL133W
YAL040C,YLR182W
YAL040C,YGR003W
YAL040C,YOR272W
YAL040C,YBL084C
YAL040C,YMR247C
YAL040C,YGL240W
YAL040C,YKL010C
YAL040C,YGL003C
YAL040C,YDL108W
YAL040C,YDL132W
YAL040C,YJL194W
YAL040C,YFL029C
YAL040C,YER177W
YAL040C,YGL116W
YAL040C,YLR442C
YAL040C,YJL157C
YAL040C,YDR216W
YAL040C,YNL064C
YAL040C,YJL013C
YAL040C,YBR088C
YAL040C,YLR306W
YAL040C,YHR166C
YAL040C,YDR328C
YAL040C,YBR060C
YAL040C,YPL046C
YAL040C,YGR233C
YAL040C,YPL014W
YAL040C,YGR184C
YAL040C,YGL141W
YAL040C,YOL155C
YAL040C,YLR128W
YAL040C,YDR457W
YAL040C,YLR127C
YAL040C,YFL009W
YAL040C,YPL042C
YAL040C,YKR036C
YAL040C,YDR099W
YAL040C,YKR017C
YAL040C,YBR135W
YAL040C,YKL022C
YAL040C,YJR141W
YAL040C,YNL172W
YAL040C,YML088W
YAL040C,YIL169C
YAL040C,YML068W
YAL040C,YER125W
YAL040C,YDL190C
YAL040C,YOR269W
YAL040C,YDR139C
YAL040C,YML065W
YAL040C,YOR249C
YAL040C,YCR072C
YAL040C,YDL008W
YAL040C,YDR118W
YAL040C,YKL059C
YAL040C,YLR024C
YAL041W,YNL090W
YAL041W,YOR181W
YAL041W,YCR027C
YAL041W,YCR009C
YAL041W,YPR165W
YAL041W,YDR103W
YAL041W,YNL007C
YAL041W,YNL128W
YAL041W,YKR055W
YAL041W,YLR357W
YAL041W,YPL161C
YAL041W,YGR221C
YAL041W,YKL067W
YAL041W,YLR206W
YAL041W,YHL007C
YAL041W,YDR309C
YAL041W,YIL118W
YAL041W,YML064C
YAL041W,YNL180C
YAL041W,YBL085W
YAL041W,YNL271C
YAL041W,YER118C
YAL041W,YIL079C
YAL041W,YJL187C
YAL041W,YOR127W
YAL041W,YGL233W
YAL041W,YOR188W
YAL042W,YLL013C
YAL042W,YDL097C
YAL042W,YOR198C
YAL042W,YDL145C
YAL042W,YDL147W
YAL042W,YFR052W
YAL042W,YBR199W
YAL042W,YPR181C
YAL042W,YJR010CA
YAL043C,YGR074W
YAL043C,YMR137C
YAL043C,YBL101C
YAL043C,YBL051C
YAL043C,YNL313C
YAL043C,YPL178W
YAL043C,YMR125W
YAL043C,YFL017WA
YAL043C,YLR418C
YAL043C,YOL139C
YAL043C,YGR250C
YAL043C,YPR182W
YAL043C,YER029C
YAL043C,YLR358C
YAL043C,YLR147C
YAL043C,YGL073W
YAL043C,YOR159C
YAL043C,YAL046C
YAL044C,YLL013C
YAL044C,YJL046W
YAL044WA,YPL156C
YAL044WA,YCL017C
YAL044WA,YDL010W
YAL044WA,YCL035C
YAL044WA,YNL218W
YAL044WA,YBR014C
YAL044WA,YAL046C
YAL044WA,YKR071C
YAL044WA,YDR513W
YAL044WA,YLR364W
YAL046C,YDR301W
YAL046C,YLR358C
YAL046C,YAL031C
YAL046C,YBL010C
YAL046C,YKL018W
YAL046C,YPR107C
YAL046C,YKL059C
YAL046C,YAL043C
YAL046C,YGR156W
YAL046C,YKR002W
YAL046C,YLR277C
YAL046C,YNL317W
YAL046C,YJR093C
YAL046C,YNL222W
YAL046C,YDR195W
YAL046C,YLR115W
YAL046C,YKL040C
YAL046C,YKR071C
YAL046C,YOR179C
YAL046C,YAL044WA
YAL046C,YBL101C
YAL047C,YDR356W
YAL047C,YMR001C
YAL047C,YDL028C
YAL047C,YMR055C
YAL047C,YJR053W
YAL047C,YPL055C
YAL047C,YPL269W
YAL047C,YGR240C
YAL047C,YGR218W
YAL047C,YMR117C
YAL047C,YOR257W
YAL047C,YLL003W
YAL047C,YGL212W
YAL047C,YJL041W
YAL047C,YPR141C
YAL047C,YIL149C
YAL047C,YPL124W
YAL047C,YFR002W
YAL047C,YKL042W
YAL047C,YOR373W
YAL047C,YFR028C
YAL047C,YLR457C
YAL048C,YMR246W
YAL048C,YJR009C
YAL048C,YEL022W
YAL048C,YER122C
YAL048C,YOR284W
YAL048C,YJR031C
YAL048C,YPL242C
YAL048C,YBL105C
YAL048C,YIL068C
YAL048C,YDL065C
YAL049C,YDL025C
YAL049C,YNL094W
YAL053W,YHR161C
YAL053W,YGR229C
YAL053W,YAL026C
YAL053W,YMR307W
YAL053W,YOR153W
YAL053W,YML072C
YAL053W,YLR342W
YAL053W,YKL028W
YAL054C,YMR110C
YAL054C,YOR374W
YAL054C,YER073W
YAL054C,YPL061W
YAL054C,YDR216W
YAL054C,YMR169C
YAL054C,YMR170C
YAL055W,YDL065C
YAL055W,YDR265W
YAL056W,YJL164C
YAL056W,YBR140C
YAL058W,YLR378C
YAL058W,YPR159W
YAL058W,YMR186W
YAL058W,YPL240C
YAL058W,YDR039C
YAL058W,YDR057W
YAL058W,YDL072C
YAL058W,YIL005W
YAL058W,YHR057C
YAL058W,YDR038C
YAL058W,YEL002C
YAL058W,YER087CB
YAL058W,YDR040C
YAL058W,YHR204W
YAL058W,YGR082W
YAL058W,YGL167C
YAL058W,YJL002C
YAL058W,YFR042W
YAL058W,YOR288C
YAL058W,YKL065C
YAL058W,YDR304C
YAL058W,YOL088C
YAL058W,YMR040W
YAL058W,YLR397C
YAL059W,YOL086C
YAL059W,YMR308C
YAL059W,YER110C
YAL059W,YMR186W
YAL059W,YDR395W
YAL059W,YGL014W
YAL059W,YBR115C
YAL059W,YGL195W
YAL059W,YPL131W
YAL059W,YDR312W
YAL060W,YAL061W
YAL061W,YMR308C
YAL061W,YAL060W
YAL062W,YMR170C
YAL062W,YPL160W
YAL062W,YOR374W
YAL062W,YDR388W
YAL062W,YMR110C
YAL062W,YPL061W
YAL062W,YMR169C
YAL062W,YER073W
YAL062W,YER166W
YAL062W,YOR375C
YAL067C,YOL052C
YAL067C,YHR141C
YAR002CA,YFR051C
YAR002CA,YNL304W
YAR002CA,YLR268W
YAR002CA,YER122C
YAR002CA,YGL137W
YAR002CA,YGL054C
YAR002CA,YEL022W
YAR002CA,YMR292W
YAR002CA,YHR123W
YAR002CA,YML067C
YAR002CA,YLR440C
YAR002CA,YNL258C
YAR002CA,YNL204C
