geneA,geneB
YNL038W,YHR101C
YNL038W,YLR078C
YNL038W,YBR029C
YNL038W,YGR120C
YNL038W,YER157W
YNL038W,YER157W
YNL038W,YPR105C
YNL038W,YDL145C
YNL038W,YBL040C
YNL038W,YML126C
YNL038W,YHR190W
YNL038W,YLR088W
YNL038W,YLR459W
YNL038W,YLR459W
YNL038W,YLR459W
YNL038W,YGL142C
YNL038W,YDR302W
YNL038W,YDR302W
YNL038W,YMR281W
YNL038W,YLL031C
YNL038W,YLL031C
YNL038W,YLL031C
YNL038W,YJR013W
YNL038W,YNL038W
YNL038W,YDR434W
YNL038W,YBR004C
YNL038W,YDR437W
YNL038W,YDR437W
YNL038W,YDR437W
YNL038W,YPL076W
YNL038W,YPL076W
YNL038W,YDR331W
YNL038W,YDR331W
YNL038W,YJL091C
YNL038W,YJL034W
YNL038W,YFR042W
YNL038W,YOR336W
YNL038W,YOR181W
YNL038W,YJL061W
YNL038W,YJL002C
YNL038W,YIR006C
YNL038W,YCL052C
YNL038W,YNL158W
YNL038W,YBL105C
YNL038W,YBL105C
YNL038W,YBL105C
YNL038W,YBL020W
YNL038W,YMR235C
YNL038W,YMR239C
YNL038W,YMR200W
YNL038W,YIR022W
YNL038W,YBL050W
YNL038W,YLR268W
YNL038W,YGL137W
YNL038W,YOR254C
YNL038W,YDR189W
YNL038W,YOR149C
YNL038W,YOR149C
YNL038W,YLR066W
YNL038W,YDR086C
YNL038W,YGL022W
YNL038W,YGL022W
YNL038W,YDR468C
YNL038W,YOL102C
YNL038W,YMR218C
YNL038W,YBR254C
YNL038W,YDR246W
YNL038W,YMR197C
YNL038W,YMR197C
YNL038W,YEL002C
YNL038W,YEL002C
YNL038W,YGR172C
YNL038W,YKL196C
YNL038W,YFL038C
YHR188C,YFL039C
YHR188C,YFL039C
YHR188C,YFL039C
YHR188C,YFL039C
YHR188C,YFL039C
YHR188C,YIL062C
YHR188C,YNR035C
YHR188C,YML077W
YHR188C,YHR101C
YHR188C,YBR029C
YHR188C,YGR120C
YHR188C,YER157W
YHR188C,YPR105C
YHR188C,YDL145C
YHR188C,YOR204W
YHR188C,YBL040C
YHR188C,YHR190W
YHR188C,YLR088W
YHR188C,YLR459W
YHR188C,YLR459W
YHR188C,YLR459W
YHR188C,YGL142C
YHR188C,YDR302W
YHR188C,YDR302W
YHR188C,YMR281W
YHR188C,YLL031C
YHR188C,YLL031C
YHR188C,YLL031C
YHR188C,YJR013W
YHR188C,YNL038W
YHR188C,YHR188C
YHR188C,YBR004C
YHR188C,YDR437W
YHR188C,YDR437W
YHR188C,YDR437W
YHR188C,YPL076W
YHR188C,YPL076W
YHR188C,YDR331W
YHR188C,YDR331W
YHR188C,YJL091C
YHR188C,YJL034W
YHR188C,YFR042W
YHR188C,YOR336W
YHR188C,YJL174W
YHR188C,YJL061W
YHR188C,YJL002C
YHR188C,YOR103C
YHR188C,YIR006C
YHR188C,YCL052C
YHR188C,YNL158W
YHR188C,YBL105C
YHR188C,YBL105C
YHR188C,YBL105C
YHR188C,YBL020W
YHR188C,YMR200W
YHR188C,YIR022W
YHR188C,YLR268W
YHR188C,YGL137W
YHR188C,YOR149C
YHR188C,YOR149C
YHR188C,YGL022W
YHR188C,YGL022W
YHR188C,YDR468C
YHR188C,YOL102C
YHR188C,YMR218C
YHR188C,YDR246W
YHR188C,YMR197C
YHR188C,YEL002C
YHR188C,YEL002C
YHR188C,YFL038C
YDR434W,YBR070C
YDR434W,YIL004C
YDR434W,YKR068C
YDR434W,YML077W
YDR434W,YHR101C
YDR434W,YLR078C
YDR434W,YBR029C
YDR434W,YBR038W
YDR434W,YBR109C
YDR434W,YGR120C
YDR434W,YER157W
YDR434W,YER157W
YDR434W,YDL145C
YDR434W,YBL040C
YDR434W,YML126C
YDR434W,YHR072W
YDR434W,YHR072W
YDR434W,YHR190W
YDR434W,YDR365C
YDR434W,YLR088W
YDR434W,YLR459W
YDR434W,YLR459W
YDR434W,YLR459W
YDR434W,YER025W
YDR434W,YGL142C
YDR434W,YDR302W
YDR434W,YDR302W
YDR434W,YLL031C
YDR434W,YLL031C
YDR434W,YLL031C
YDR434W,YJR013W
YDR434W,YNL038W
YDR434W,YHR188C
YDR434W,YDR434W
YDR434W,YDR437W
YDR434W,YDR437W
YDR434W,YPL076W
YDR434W,YPL076W
YDR434W,YDR331W
YDR434W,YDR331W
YDR434W,YJL091C
YDR434W,YJL034W
YDR434W,YFR042W
YDR434W,YOR336W
YDR434W,YLR116W
YDR434W,YIL048W
YDR434W,YJL061W
YDR434W,YJL002C
YDR434W,YIR006C
YDR434W,YCL052C
YDR434W,YNL158W
YDR434W,YBL105C
YDR434W,YBL105C
YDR434W,YBL105C
YDR434W,YBR002C
YDR434W,YBL020W
YDR434W,YPR165W
YDR434W,YMR235C
YDR434W,YMR200W
YDR434W,YLR268W
YDR434W,YOR254C
YDR434W,YLR026C
YDR434W,YOR149C
YDR434W,YOR149C
YDR434W,YDR086C
YDR434W,YGL022W
YDR434W,YGL022W
YDR434W,YMR149W
YDR434W,YDR468C
YDR434W,YOL102C
YDR434W,YMR218C
YDR434W,YDR246W
YDR434W,YGL225W
YDR434W,YMR197C
YDR434W,YMR197C
YDR434W,YEL002C
YDR434W,YEL002C
YDR434W,YGR172C
YDR434W,YKL196C
YDR434W,YFL038C
YBR004C,YBR070C
YBR004C,YKR068C
YBR004C,YLR088W
YBR004C,YLR459W
YBR004C,YLR459W
YBR004C,YGL142C
YBR004C,YDR302W
YBR004C,YMR281W
YBR004C,YNL038W
YBR004C,YHR188C
YBR004C,YDR434W
YBR004C,YDR437W
YBR004C,YDR437W
YBR004C,YPL076W
YBR004C,YPL076W
YBR004C,YOR336W
YBR004C,YIR006C
YBR004C,YLR026C
YBR004C,YOR149C
YBR004C,YOR149C
YBR004C,YPR086W
YBR004C,YMR197C
YBR004C,YLR298C
YDR437W,YOL078W
YDR437W,YML126C
YDR437W,YHR072W
YDR437W,YHR072W
YDR437W,YHR072W
YDR437W,YHR190W
YDR437W,YLR088W
YDR437W,YLR459W
YDR437W,YLR459W
YDR437W,YLR459W
YDR437W,YGR216C
YDR437W,YGL142C
YDR437W,YDR302W
YDR437W,YDR302W
YDR437W,YLL031C
YDR437W,YLL031C
YDR437W,YJR013W
YDR437W,YNL038W
YDR437W,YHR188C
YDR437W,YDR434W
YDR437W,YBR004C
YDR437W,YDR437W
YDR437W,YDR437W
YDR437W,YPL076W
YDR437W,YPL076W
YDR437W,YDR331W
YDR437W,YDR331W
YDR437W,YJL091C
YDR437W,YOR336W
YDR437W,YDL193W
YDR437W,YNL158W
YDR437W,YBL105C
YDR437W,YBL105C
YDR437W,YBL105C
YDR437W,YBL105C
YDR437W,YBR002C
YDR437W,YBR002C
YDR437W,YPR165W
YDR437W,YLR268W
YDR437W,YOR149C
YDR437W,YOR149C
YDR437W,YDR468C
YDR437W,YMR197C
YDR437W,YEL002C
YDR437W,YKL196C
YDR437W,YBR070C
YDR437W,YIL004C
YDR437W,YKR068C
YDR437W,YML077W
YDR437W,YLR078C
YDR437W,YDR531W
YDR437W,YGR120C
YDR437W,YER157W
YDR437W,YER157W
YDR437W,YPR105C
YDR437W,YDL145C
YDR437W,YPR183W
YDR437W,YPL028W
YDR437W,YML126C
YDR437W,YHR072W
YDR437W,YHR072W
YDR437W,YHR072W
YDR437W,YHR190W
YDR437W,YLR088W
YDR437W,YLR459W
YDR437W,YLR459W
YDR437W,YLR459W
YDR437W,YGL142C
YDR437W,YDR302W
YDR437W,YDR302W
YDR437W,YMR281W
YDR437W,YLL031C
YDR437W,YLL031C
YDR437W,YJR013W
YDR437W,YNL038W
YDR437W,YHR188C
YDR437W,YDR434W
YDR437W,YBR004C
YDR437W,YDR437W
YDR437W,YDR437W
YDR437W,YPL076W
YDR437W,YPL076W
YDR437W,YDR331W
YDR437W,YDR331W
YDR437W,YJL091C
YDR437W,YOR336W
YDR437W,YNR043W
YDR437W,YDL193W
YDR437W,YIR006C
YDR437W,YCL052C
YDR437W,YNL158W
YDR437W,YBL105C
YDR437W,YBL105C
YDR437W,YBR002C
YDR437W,YBR002C
YDR437W,YPR165W
YDR437W,YBL050W
YDR437W,YLR268W
YDR437W,YDR238C
YDR437W,YGL137W
YDR437W,YLR026C
YDR437W,YDR189W
YDR437W,YOR149C
YDR437W,YOR149C
YDR437W,YGL022W
YDR437W,YDR468C
YDR437W,YDR246W
YDR437W,YDL058W
YDR437W,YMR197C
YDR437W,YMR197C
YDR437W,YMR197C
YDR437W,YEL002C
YDR437W,YGR172C
YDR437W,YKL196C
YDR437W,YFL038C
YDR437W,YFL039C
YDR437W,YBR070C
YDR437W,YOL078W
YDR437W,YKR068C
YDR437W,YBR029C
YDR437W,YDL145C
YDR437W,YPR183W
YDR437W,YPL028W
YDR437W,YML126C
YDR437W,YHR072W
YDR437W,YHR072W
YDR437W,YHR072W
YDR437W,YHR190W
YDR437W,YLR088W
YDR437W,YLR459W
YDR437W,YLR459W
YDR437W,YLR459W
YDR437W,YGL142C
YDR437W,YDR302W
YDR437W,YDR302W
YDR437W,YMR281W
YDR437W,YLL031C
YDR437W,YLL031C
YDR437W,YLL031C
YDR437W,YJR013W
YDR437W,YNL038W
YDR437W,YHR188C
YDR437W,YDR434W
YDR437W,YBR004C
YDR437W,YDR437W
YDR437W,YDR437W
YDR437W,YDR437W
YDR437W,YPL076W
YDR437W,YDR331W
YDR437W,YDR331W
YDR437W,YJL091C
YDR437W,YOR336W
YDR437W,YMR296C
YDR437W,YDR062W
YDR437W,YNR043W
YDR437W,YJL061W
YDR437W,YDL193W
YDR437W,YCL052C
YDR437W,YNL158W
YDR437W,YBL105C
YDR437W,YBL105C
YDR437W,YBR002C
YDR437W,YPR165W
YDR437W,YMR239C
YDR437W,YMR239C
YDR437W,YBL050W
YDR437W,YLR268W
YDR437W,YOR254C
YDR437W,YOR149C
YDR437W,YOR149C
YDR437W,YDR086C
YDR437W,YGL022W
YDR437W,YDR468C
YDR437W,YGL225W
YDR437W,YMR197C
YDR437W,YEL002C
YDR437W,YEL002C
YPL076W,YFL039C
YPL076W,YBR070C
YPL076W,YOL078W
YPL076W,YIL004C
YPL076W,YKR068C
YPL076W,YLR078C
YPL076W,YBR029C
YPL076W,YGR120C
YPL076W,YER157W
YPL076W,YDL145C
YPL076W,YPR183W
YPL076W,YPL028W
YPL076W,YML126C
YPL076W,YHR072W
YPL076W,YHR072W
YPL076W,YHR072W
YPL076W,YHR190W
YPL076W,YLR088W
YPL076W,YLR459W
YPL076W,YLR459W
YPL076W,YLR459W
YPL076W,YGL142C
YPL076W,YDR302W
YPL076W,YDR302W
YPL076W,YMR281W
YPL076W,YLL031C
YPL076W,YLL031C
YPL076W,YLL031C
YPL076W,YJR013W
YPL076W,YNL038W
YPL076W,YHR188C
YPL076W,YDR434W
YPL076W,YBR004C
YPL076W,YDR437W
YPL076W,YDR437W
YPL076W,YDR437W
YPL076W,YPL076W
YPL076W,YDR331W
YPL076W,YDR331W
YPL076W,YJL091C
YPL076W,YFR042W
YPL076W,YOR336W
YPL076W,YMR296C
YPL076W,YDR062W
YPL076W,YLR116W
YPL076W,YNR043W
YPL076W,YJL061W
YPL076W,YDL193W
YPL076W,YJL104W
YPL076W,YIR006C
YPL076W,YCL052C
YPL076W,YNL158W
YPL076W,YBL105C
YPL076W,YBL105C
YPL076W,YBL105C
YPL076W,YBR002C
YPL076W,YBR002C
YPL076W,YPR165W
YPL076W,YMR239C
YPL076W,YMR239C
YPL076W,YOR151C
YPL076W,YBL050W
YPL076W,YLR268W
YPL076W,YDR238C
YPL076W,YOR254C
YPL076W,YOR149C
YPL076W,YOR149C
YPL076W,YDR086C
YPL076W,YGL022W
YPL076W,YDR468C
YPL076W,YMR218C
YPL076W,YDR246W
YPL076W,YKL024C
YPL076W,YGL225W
YPL076W,YMR197C
YPL076W,YEL002C
YPL076W,YEL002C
YPL076W,YKL196C
YPL076W,YFL038C
YPL076W,YBR070C
YPL076W,YML077W
YPL076W,YHR101C
YPL076W,YGR120C
YPL076W,YER157W
YPL076W,YER157W
YPL076W,YDL145C
YPL076W,YOR204W
YPL076W,YBL040C
YPL076W,YHR190W
YPL076W,YLR088W
YPL076W,YLR459W
YPL076W,YLR459W
YPL076W,YLR459W
YPL076W,YGL142C
YPL076W,YDR302W
YPL076W,YMR281W
YPL076W,YLL031C
YPL076W,YNL038W
YPL076W,YHR188C
YPL076W,YDR434W
YPL076W,YBR004C
YPL076W,YDR437W
YPL076W,YDR437W
YPL076W,YPL076W
YPL076W,YPL076W
YPL076W,YDR331W
YPL076W,YJL091C
YPL076W,YJL034W
YPL076W,YOR336W
YPL076W,YJL174W
YPL076W,YJL002C
YPL076W,YOR103C
YPL076W,YBL105C
YPL076W,YBL105C
YPL076W,YDL103C
YPL076W,YFR051C
YPL076W,YMR235C
YPL076W,YMR200W
YPL076W,YBL050W
YPL076W,YLR268W
YPL076W,YDR238C
YPL076W,YDR238C
YPL076W,YGL137W
YPL076W,YOR254C
YPL076W,YDR189W
YPL076W,YOR149C
YPL076W,YOR149C
YPL076W,YGL022W
YPL076W,YGL022W
YPL076W,YLR305C
YPL076W,YGL145W
YPL076W,YDR246W
YPL076W,YGR185C
YPL076W,YDL058W
YPL076W,YMR197C
YPL076W,YMR197C
YPL076W,YKL196C
YPL076W,YFL038C
YDR331W,YGL065C
YDR331W,YML077W
YDR331W,YBR029C
YDR331W,YER157W
YDR331W,YPR105C
YDR331W,YDL145C
YDR331W,YOR204W
YDR331W,YHR190W
YDR331W,YLR088W
YDR331W,YLR459W
YDR331W,YLR459W
YDR331W,YLR459W
YDR331W,YGL142C
YDR331W,YDR302W
YDR331W,YDR302W
YDR331W,YMR281W
YDR331W,YLL031C
YDR331W,YLL031C
YDR331W,YLL031C
YDR331W,YJR013W
YDR331W,YNL038W
YDR331W,YHR188C
YDR331W,YDR434W
YDR331W,YBR004C
YDR331W,YDR437W
YDR331W,YDR437W
YDR331W,YPL076W
YDR331W,YPL076W
YDR331W,YDR331W
YDR331W,YJL091C
YDR331W,YJL034W
YDR331W,YFR042W
YDR331W,YOR336W
YDR331W,YJL061W
YDR331W,YIR006C
YDR331W,YCL052C
YDR331W,YNL158W
YDR331W,YBL105C
YDR331W,YBL105C
YDR331W,YBL105C
YDR331W,YOR048C
YDR331W,YBL020W
YDR331W,YMR200W
YDR331W,YIR022W
YDR331W,YBL050W
YDR331W,YDR238C
YDR331W,YDR238C
YDR331W,YGL137W
YDR331W,YOR254C
YDR331W,YOR149C
YDR331W,YOR149C
YDR331W,YGL022W
YDR331W,YGL022W
YDR331W,YDR468C
YDR331W,YBR254C
YDR331W,YDR246W
YDR331W,YMR197C
YDR331W,YEL002C
YDR331W,YEL002C
YDR331W,YFL038C
YDR331W,YMR277W
YDR331W,YOR260W
YDR331W,YOR260W
YDR331W,YMR281W
YDR331W,YLR243W
YDR331W,YER038C
YDR331W,YHR058C
YDR331W,YHR058C
YDR331W,YOL135C
YDR331W,YBR193C
YDR331W,YBR193C
YDR331W,YDR228C
YDR331W,YDR228C
YDR331W,YDR228C
YDR331W,YBR167C
YDR331W,YDR527W
YDR331W,YOR210W
YDR331W,YOR210W
YDR331W,YOL005C
YDR331W,YOR151C
YDR331W,YIL021W
YDR331W,YBR154C
YDR331W,YOR224C
YDR331W,YDR045C
YDR331W,YJL011C
YDR331W,YPR190C
YDR331W,YDL140C
YDR331W,YPR086W
YDR331W,YPL007C
YDR331W,YGR005C
YOR262W,YNL039W
YOR262W,YPR176C
YOR262W,YFL022C
YOR262W,YOR260W
YOR262W,YOR260W
YOR262W,YER025W
YOR262W,YLR291C
YOR262W,YOR168W
YOR262W,YOR262W
YOR262W,YGL245W
YOR262W,YJR022W
YOR262W,YNL221C
YOR262W,YAL033W
YOR262W,YAL033W
YOR262W,YBR167C
YOR262W,YMR268C
YOR262W,YGR156W
YOR262W,YDR527W
YOR262W,YOL005C
YOR262W,YIL021W
YOR262W,YBR154C
YOR262W,YOR224C
YOR262W,YDR045C
YOR262W,YNL113W
YOR262W,YNL113W
YOR262W,YNL151C
YOR262W,YNR003C
YOR262W,YDL150W
YOR262W,YPR190C
YOR262W,YOR116C
YOR262W,YHR062C
YOR262W,YMR059W
YOR262W,YPR182W
YOR262W,YPL237W
YOR262W,YBR123C
YOR262W,YGR047C
YOR262W,YDR362C
YOR262W,YPL007C
YOR262W,YIL078W
YOR262W,YGR082W
YLR243W,YGL047W
YLR243W,YOL077C
YLR243W,YGL155W
YLR243W,YMR049C
YLR243W,YKL021C
YLR243W,YNL061W
YLR243W,YNL061W
YLR243W,YHR088W
YLR243W,YGR245C
YLR243W,YDR398W
YLR243W,YJR141W
YLL035W,YLR397C
YLL035W,YOL077C
YLL035W,YNR038W
YLL035W,YLR276C
YLL035W,YMR211W
YLL035W,YMR049C
YLL035W,YOR260W
YLL035W,YMR290C
YLL035W,YHR085W
YLL035W,YGL099W
YLL035W,YBR142W
YLL035W,YHR170W
YLL035W,YPL093W
YLL035W,YNL061W
YLL035W,YNL061W
YLL035W,YDL105W
YLL035W,YOL069W
YLL035W,YER006W
YLL035W,YML125C
YLL035W,YNL282W
YLL035W,YBR154C
YLL035W,YOR224C
YLL035W,YGR195W
YLL035W,YDR478W
YLL035W,YJR007W
YLL035W,YLR316C
YLL035W,YKL095W
YLL035W,YNL247W
YLL035W,YBR135W
YLL035W,YPR105C
YLL035W,YPL231W
YLL035W,YPL231W
YLL035W,YPL231W
YLL035W,YFL022C
YLL035W,YOR210W
YLL035W,YOR210W
YLL035W,YGL048C
YLL035W,YBR143C
YLL035W,YML064C
YLL035W,YKL028W
YLL035W,YMR260C
YLL035W,YOL097C
YBR121C,YBR211C
YBR121C,YHR036W
YBR121C,YHR036W
YBR121C,YHR036W
YBR121C,YHR036W
YBR121C,YHR036W
YBR121C,YGR218W
YBR121C,YLR347C
YBR121C,YLR347C
YBR121C,YDL148C
YBR121C,YPL233W
YBR121C,YGL092W
YBR121C,YIL115C
YBR121C,YJL039C
YBR121C,YJR042W
YBR121C,YMR235C
YBR121C,YMR235C
YBR121C,YGL097W
YBR121C,YIR011C
YBR121C,YLR045C
YBR121C,YDR002W
YDR454C,YDL126C
YDR454C,YPL231W
YDR454C,YFL022C
YDR454C,YOR260W
YDR454C,YLR243W
YDR454C,YKL189W
YDR454C,YDR062W
YDR454C,YOR210W
YDR454C,YOR210W
YDR454C,YIL021W
YDR454C,YPL007C
YDR454C,YIL078W
YDR454C,YDR468C
YDR454C,YMR197C
YDR454C,YGR172C
YGL245W,YBR070C
YGL245W,YOL078W
YGL245W,YHR101C
YGL245W,YBR029C
YGL245W,YDL145C
YGL245W,YPR183W
YGL245W,YBL040C
YGL245W,YMR208W
YGL245W,YML126C
YGL245W,YHR072W
YGL245W,YLR088W
YGL245W,YLR459W
YGL245W,YLR459W
YGL245W,YLR459W
YGL245W,YGL142C
YGL245W,YDR302W
YGL245W,YDR302W
YGL245W,YMR281W
YGL245W,YLL031C
YGL245W,YLL031C
YGL245W,YLL031C
YGL245W,YJR013W
YGL245W,YNL038W
YGL245W,YHR188C
YGL245W,YDR434W
YGL245W,YBR004C
YGL245W,YDR437W
YGL245W,YDR437W
YGL245W,YPL076W
YGL245W,YPL076W
YGL245W,YDR331W
YGL245W,YDR331W
YGL245W,YJL034W
YGL245W,YFR042W
YGL245W,YOR336W
YGL245W,YMR296C
YGL245W,YNR043W
YGL245W,YJL002C
YGL245W,YCL052C
YGL245W,YNL158W
YGL245W,YBL105C
YGL245W,YBL105C
YGL245W,YBL105C
YGL245W,YJL001W
YGL245W,YBL020W
YGL245W,YPR165W
YGL245W,YMR200W
YGL245W,YIR022W
YGL245W,YOR254C
YGL245W,YOR149C
YGL245W,YOR149C
YGL245W,YDR086C
YGL245W,YGL022W
YGL245W,YGL022W
YGL245W,YER093C
YGL245W,YEL002C
YGL245W,YEL002C
YJL091C,YHR040W
YJL091C,YDL165W
YJL091C,YGR113W
YJL091C,YDL031W
YJL091C,YDL031W
YJL091C,YNR038W
YJL091C,YLR276C
YJL091C,YMR211W
YJL091C,YBR247C
YJL091C,YFL017C
YJL091C,YLL035W
YJL091C,YHR085W
YJL091C,YBR142W
YJL091C,YJL050W
YJL091C,YPL093W
YJL091C,YPL093W
YJL091C,YDL014W
YJL091C,YDL148C
YJL091C,YNL061W
YJL091C,YNL061W
YJL091C,YNL061W
YJL091C,YNL061W
YJL091C,YPL043W
YJL091C,YLR197W
YJL091C,YOL144W
YJL091C,YOL069W
YJL091C,YML125C
YJL091C,YEL055C
YJL091C,YNL163C
YJL091C,YHR088W
YJL091C,YKL082C
YJL091C,YHR065C
YJL091C,YHR069C
YJL091C,YMR229C
YJL091C,YNL287W
YJL091C,YGR195W
YJL091C,YDR478W
YJL091C,YEL026W
YJL091C,YER022W
YJL091C,YNL247W
YMR290C,YJL014W
YMR290C,YJL111W
YMR290C,YJL008C
YMR290C,YDL031W
YMR290C,YEL034W
YMR290C,YJL010C
YMR290C,YBR088C
YMR290C,YPL243W
YMR290C,YIL129C
YMR290C,YGR186W
YMR290C,YJL054W
YMR290C,YMR218C
YMR290C,YEL035C
YJL033W,YDL031W
YJL033W,YNL102W
YJL033W,YDL030W
YJL033W,YDL103C
YJL033W,YDR472W
YJL033W,YLR409C
YJL033W,YDR324C
YJL033W,YNL181W
YJL033W,YGR198W
YJL033W,YLR153C
YJL033W,YKL052C
YJL033W,YER172C
YJL033W,YER172C
YJL033W,YDL031W
YJL033W,YFR027W
YJL033W,YPL231W
YJL033W,YPL231W
YJL033W,YLR355C
YJL033W,YNL221C
YJL033W,YOR210W
YJL033W,YER125W
YJL033W,YKL042W
YJL033W,YGL169W
YJL033W,YNL181W
YDR232W,YDL031W
YDR232W,YDR365C
YDR232W,YPL231W
YDR232W,YDR211W
YDR232W,YPL117C
YDR232W,YJL010C
YDR232W,YHR062C
YDR232W,YLR141W
YDR232W,YDR190C
YDR232W,YJL069C
YDR047W,YFR028C
YDR047W,YLR310C
YDR047W,YNL061W
YDR047W,YBR049C
YDR047W,YGR046W
YDR047W,YGR005C
YDR044W,YPR176C
YDR044W,YDL126C
YDR044W,YGR251W
YDR044W,YPL010W
YDR044W,YDR498C
YDR044W,YKL154W
YOR278W,YLR186W
YOR278W,YLR186W
YOR278W,YDR228C
YOR278W,YGL044C
YOR278W,YOR151C
YOL123W,YDL220C
YOL123W,YFR028C
YOL123W,YFR028C
YOL123W,YKL022C
YOL123W,YDL102W
YOL123W,YDL102W
YOL123W,YDL102W
YOL123W,YHR166C
YOL123W,YBL084C
YOL123W,YFL009W
YOL123W,YLR103C
YOL123W,YLR274W
YOL123W,YBR202W
YOL123W,YDL126C
YOL123W,YJL194W
YOL123W,YDL017W
YOL123W,YDL017W
YOL123W,YJR057W
YOL123W,YDL164C
YOL123W,YDR052C
YOL123W,YDR052C
YOL123W,YDR052C
YOL123W,YDR052C
YOL123W,YHR164C
YOL123W,YJL090C
YOL123W,YJL090C
YOL123W,YFR027W
YOL123W,YOR244W
YOL123W,YDL003W
YOL123W,YBL023C
YOL123W,YPR019W
YOL123W,YGL201C
YOL123W,YGL201C
YOL123W,YBR136W
YOL123W,YGL091C
YOL123W,YMR047C
YOL123W,YBR060C
YOL123W,YBR060C
YOL123W,YBR060C
YOL123W,YBR060C
YOL123W,YLL004W
YOL123W,YPR162C
YOL123W,YNL261W
YOL123W,YHR118C
YOL123W,YDR113C
YOL123W,YML069W
YOL123W,YNL102W
YOL123W,YNL102W
YOL123W,YNL102W
YOL123W,YNL102W
YOL123W,YNL102W
YOL123W,YNL102W
YOL123W,YBL035C
YOL123W,YNL262W
YOL123W,YJR006W
YOL123W,YKL045W
YOL123W,YDR013W
YOL123W,YJL072C
YOL123W,YPL153C
YOL123W,YPL153C
YOL123W,YNL312W
YOL123W,YOR217W
YOL123W,YBR087W
YOL123W,YFR037C
YOL123W,YGL113W
YOL123W,YDR489W
YOL123W,YJL074C
YOL123W,YER148W
YOL123W,YDR082W
YOL123W,YBL034C
YOL123W,YPR048W
YPL204W,YER172C
YPL204W,YDR188W
YPL204W,YDL126C
YPL204W,YPL231W
YPL204W,YDR062W
YPL204W,YKL154W
YPL204W,YKL203C
YPL204W,YGR048W
YGL073W,YBL074C
YGL073W,YIL004C
YGL073W,YJL031C
YGL073W,YJL031C
YGL073W,YJL031C
YGL073W,YLR078C
YGL073W,YMR213W
YGL073W,YLR117C
YGL073W,YMR240C
YGL073W,YGR278W
YGL073W,YLR323C
YGL073W,YLR323C
YGL073W,YNL245C
YGL073W,YBL026W
YGL073W,YJR022W
YGL073W,YDL087C
YGL073W,YLR116W
YGL073W,YLR116W
YGL073W,YGL122C
YGL073W,YGL122C
YGL073W,YER003C
YGL073W,YDL043C
YGL073W,YKR086W
YGL073W,YNR011C
YGL073W,YJL203W
YGL073W,YDR243C
YGL073W,YML046W
YGL073W,YPR178W
YGL073W,YKL012W
YGL073W,YDR235W
YGL073W,YGL120C
YGL073W,YAL032C
YGL073W,YPL151C
YGL073W,YBR237W
YGL073W,YPR094W
YGL073W,YML049C
YGL073W,YFR005C
YGL073W,YNR026C
YGL073W,YLR268W
YGL073W,YGL137W
YGL073W,YLR275W
YGL073W,YOR159C
YGL073W,YOR159C
YGL073W,YPR182W
YGL073W,YKL173W
YGL073W,YKL173W
YGL073W,YDR240C
YGL073W,YBR152W
YGL073W,YOR143C
YGL073W,YDR468C
YGL073W,YDR246W
YGL073W,YDL060W
YGL073W,YDL058W
YGL073W,YMR197C
YGL073W,YLR298C
YGL073W,YLR298C
YGL073W,YLR298C
YGL073W,YKL196C
YOR319W,YKL052C
YOR319W,YGR218W
YOR319W,YDR236C
YOR319W,YDR060W
YOR319W,YHR024C
YOR319W,YFL034CB
YOR319W,YJL001W
YOR319W,YJR045C
YOR319W,YBR198C
YOR319W,YMR227C
YOR319W,YNL181W
YOR020C,YBL074C
YOR020C,YJL031C
YOR020C,YJL031C
YOR020C,YER159C
YOR020C,YIL142W
YOR020C,YLR117C
YOR020C,YMR240C
YOR020C,YGR278W
YOR020C,YLR323C
YOR020C,YLR323C
YOR020C,YLR323C
YOR020C,YNR054C
YOR020C,YPL117C
YOR020C,YKR038C
YOR020C,YGL122C
YOR020C,YNL221C
YOR020C,YGR006W
YOR020C,YNR011C
YOR020C,YJL203W
YOR020C,YDR243C
YOR020C,YDR473C
YOR020C,YAL032C
YOR020C,YPL151C
YOR020C,YBR237W
YOR020C,YPR094W
YOR020C,YDR045C
YOR020C,YNL151C
YOR020C,YML049C
YOR020C,YNR026C
YOR020C,YPL083C
YOR020C,YDR088C
YOR020C,YDR088C
YOR020C,YOR159C
YOR020C,YOR159C
YOR020C,YKL173W
YOR020C,YLR424W
YOR020C,YGL169W
YOR020C,YDL060W
YOR020C,YJL069C
YLR259C,YFL022C
YLR259C,YNL182C
YLR259C,YGR264C
YLR259C,YJL173C
YLR259C,YNL163C
YLR259C,YJL011C
YLR259C,YOL040C
YLR259C,YPL237W
YLR259C,YIL078W
YLR259C,YGR185C
YLR259C,YOL097C
YPR033C,YAL041W
YPR033C,YMR094W
YPR033C,YGL245W
YPR033C,YHR186C
YPR033C,YER125W
YPR033C,YBR265W
YKL189W,YHR036W
YKL189W,YEL034W
YKL189W,YEL034W
YKL189W,YEL034W
YKL189W,YLR340W
YKL189W,YFL005W
YKL189W,YEL026W
YKL189W,YOR194C
YKL189W,YEL035C
YEL034W,YDL029W
YEL034W,YHR036W
YEL034W,YHR036W
YEL034W,YJL014W
YEL034W,YJL008C
YEL034W,YAL041W
YEL034W,YAL041W
YEL034W,YAL041W
YEL034W,YDL132W
YEL034W,YJL033W
YEL034W,YEL034W
YEL034W,YEL034W
YEL034W,YEL034W
YEL034W,YNL260C
