A,B
YBL082C,YMR214W
YBL082C,YML055W
YBL082C,YJR117W
YBL082C,YBL083C
YPL227C,YNR030W
YPL227C,YBL082C
YPL227C,YPL227C
YPL227C,YOR067C
YPL227C,YNL219C
YPL227C,YLR242C
YPL227C,YLR087C
YPL227C,YGL027C
YPL227C,YGR227W
YPL227C,YBR078W
YPL227C,YGL200C
YPL227C,YDR414C
YPL227C,YPL096CA
YPL227C,YML012W
YPL227C,YJL062W
YPL227C,YDL096C
YPL227C,YOR085W
YPL227C,YAL023C
YPL227C,YJR143C
YPL227C,YBR229C
YPL227C,YMR214W
YPL227C,YEL031W
YPL227C,YBL083C
YOR002W,YNR030W
YOR002W,YBL082C
YOR002W,YPL227C
YOR002W,YOR002W
YOR002W,YNL219C
YOR002W,YLR087C
YOR002W,YMR264W
YOR002W,YGR227W
YOR002W,YBR078W
YOR002W,YPL096CA
YOR002W,YJL062W
YOR002W,YKL073W
YOR002W,YMR158W
YOR002W,YOR085W
YOR002W,YAL023C
YOR002W,YJR143C
YOR002W,YBR229C
YOR002W,YMR214W
YOR002W,YML055W
YOR002W,YEL031W
YOR002W,YPR036W
YOR002W,YBL083C
YOR067C,YCR010C
YOR067C,YNR030W
YOR067C,YBL082C
YOR067C,YPL227C
YOR067C,YOR002W
YOR067C,YOR067C
YOR067C,YMR264W
YOR067C,YGR227W
YOR067C,YOL013C
YOR067C,YKR048C
YOR067C,YJR143C
YOR067C,YBR229C
YOR067C,YMR214W
YOR067C,YDR186C
YBL009W,YGR225W
YBL009W,YNL008C
YBL009W,YNL166C
YBL009W,YML113W
YBL009W,YPL119C
YBL009W,YDR480W
YBL009W,YNR060W
YBL009W,YLR256W
YBL009W,YDR295C
YBL009W,YOL065C
YBL009W,YLR095C
YBL009W,YNL147W
YBL009W,YPL168W
YBL009W,YPR131C
YBL009W,YOL041C
YBL009W,YIL038C
YBL009W,YDR142C
YBL009W,YPL031C
YBL009W,YHR034C
YBL009W,YGR169C
YBL009W,YBR114W
YBL009W,YMR242C
YBL009W,YJL047C
YBL009W,YJR004C
YBL009W,YDL052C
YBL009W,YJL187C
YBL009W,YML106W
YBL009W,YBR196CA
YBL009W,YDR524WC
YBL009W,YLR406CA
YBL009W,YMR158CA
YBL009W,YNR068C
YBL009W,YIR026C
YML086C,YGR142W
YML086C,YGR088W
YML086C,YLR299W
YML086C,YLL051C
YML086C,YER180CA
YFL050C,YHR208W
YFL050C,YLR337C
YLR089C,YDR085C
YLR089C,YBL089W
YLR089C,YER030W
YLR089C,YOR390W
YLR089C,YGL125W
YLR089C,YPL006W
YLR089C,YBR294W
YLR089C,YDR131C
YLR089C,YDR134C
YLR089C,YER091CA
YLR089C,YJL017W
YDR111C,YDR261C
YDR111C,YLR279W
YJL084C,YML086C
YJL084C,YDR295C
YJL084C,YNL157W
YJL084C,YPR131C
YJL084C,YDL052C
YJL084C,YOL159CA
YDR242W,YOR320C
YJR047C,YLR370C
YJR047C,YBR200W
YJR047C,YGR036C
YJR047C,YDR414C
YJR047C,YMR307W
YJR047C,YEL042W
YJR047C,YJR075W
YJR047C,YDR245W
YJR047C,YJL183W
YJR047C,YDL232W
YJR047C,YBR171W
YJR047C,YOR035C
YJR047C,YDR320C
YJR047C,YML115C
YEL036C,YGR035WA
YEL036C,YIL163C
YKL047W,YNL333W
