A,B
YAL008W,YGR154C
YAL008W,YHL029C
YAL008W,YHR081W
YAL008W,YIR033W
YAL008W,YJR033C
YAL008W,YKL032C
YAL008W,YKL055C
YAL008W,YKL139W
YAL008W,YKR019C
YAL008W,YLR070C
YAL008W,YML013W
YAL008W,YML026C
YAL008W,YMR105C
YAL008W,YNL067W
YAL008W,YOR078W
YAL008W,YPL080C
YAL008W,YPL113C
YAL008W,YPR037C
YAL009W,YBL008W
YAL009W,YBR230C
YAL009W,YBR264C
YAL009W,YCR034W
YAL009W,YCR044C
YAL009W,YCR048W
YAL009W,YCR053W
YAL009W,YCR079W
YAL009W,YDL025C
YAL009W,YDL080C
YAL009W,YDL131W
YAL009W,YDL146W
YAL009W,YDL189W
YAL009W,YDL203C
YAL009W,YDL229W
YAL009W,YDL240W
YAL009W,YDR123C
YAL009W,YDR149C
YAL009W,YDR245W
YAL009W,YDR272W
YAL009W,YDR306C
YAL009W,YDR312W
YAL009W,YDR395W
YAL009W,YER074W
YAL009W,YER078C
YAL009W,YER109C
YAL009W,YER113C
YAL009W,YER170W
YAL009W,YFL028C
YAL009W,YFL030W
YAL009W,YFL031W
YAL009W,YGR237C
YAL009W,YGR249W
YAL009W,YGR256W
YAL009W,YHL019C
YAL009W,YHL025W
YAL009W,YHL043W
YAL009W,YHR103W
YAL009W,YHR146W
YAL009W,YHR151C
YAL009W,YIL084C
YAL009W,YIL162W
YAL009W,YIR023W
YAL009W,YJL095W
YAL009W,YJL099W
YAL009W,YJL106W
YAL009W,YJL137C
YAL009W,YJR048W
YAL009W,YJR052W
YAL009W,YKL056C
YAL009W,YKL139W
YAL009W,YKR010C
YAL009W,YLL006W
YAL009W,YLL014W
YAL009W,YLL021W
YAL009W,YLL043W
YAL009W,YLR056W
YAL009W,YLR059C
YAL009W,YLR187W
YAL009W,YLR333C
YAL009W,YLR384C
YAL009W,YML111W
YAL009W,YMR154C
YAL009W,YMR300C
YAL009W,YNL076W
YAL009W,YNL099C
YAL009W,YOL001W
YAL009W,YOR164C
YAL009W,YOR311C
YAL009W,YPL055C
YAL009W,YPL069C
YAL009W,YPL239W
YAL009W,YPR179C
YAL010C,YBR231C
YAL010C,YBR255W
YAL010C,YBR291C
YAL010C,YCL025C
YAL010C,YCL026CA
YAL010C,YCL061C
YAL010C,YCR067C
YAL010C,YCR079W
YAL010C,YDL002C
YAL010C,YDL020C
YAL010C,YDL056W
YAL010C,YDL059C
YAL010C,YDL216C
YAL010C,YDL232W
YAL010C,YDR019C
YAL010C,YDR026C
YAL010C,YDR046C
YAL010C,YDR058C
YAL010C,YDR072C
YAL010C,YDR076W
YAL010C,YDR130C
YAL010C,YDR148C
YAL010C,YDR179C
YAL010C,YDR245W
YAL010C,YDR320C
YAL010C,YDR393W
YAL010C,YDR414C
YAL010C,YDR415C
YAL010C,YDR452W
YAL010C,YDR480W
YAL010C,YDR492W
YAL010C,YDR514C
YAL010C,YDR537C
YAL010C,YER111C
YAL010C,YER151C
YAL010C,YER153C
YAL010C,YER178W
YAL010C,YFL012W
YAL010C,YFL020C
YAL010C,YFR023W
YAL010C,YFR024CA
YAL010C,YFR047C
YAL010C,YGL019W
YAL010C,YGL024W
YAL010C,YGL027C
YAL010C,YGL046W
YAL010C,YGL060W
YAL010C,YGL149W
YAL010C,YGL159W
YAL010C,YGL166W
YAL010C,YGL174W
YAL010C,YGR001C
YAL010C,YGR129W
YAL010C,YGR149W
YAL010C,YGR157W
YAL010C,YGR244C
YAL010C,YGR268C
YAL010C,YHL032C
YAL010C,YHR004C
YAL010C,YHR037W
YAL010C,YHR178W
YAL010C,YHR199C
YAL010C,YHR200W
YAL010C,YHR206W
YAL010C,YIL009CA
YAL010C,YIL050W
YAL010C,YIL098C
YAL010C,YIL124W
YAL010C,YJL128C
YAL010C,YJR033C
YAL010C,YJR050W
YAL010C,YJR060W
YAL010C,YJR131W
YAL010C,YJR147W
YAL010C,YJR148W
YAL010C,YKL037W
YAL010C,YKL048C
YAL010C,YKL053CA
YAL010C,YKL055C
YAL010C,YKL069W
YAL010C,YKL098W
YAL010C,YKL101W
YAL010C,YKL105C
YAL010C,YKL117W
YAL010C,YKL187C
YAL010C,YKL213C
YAL010C,YKR005C
YAL010C,YKR024C
YAL010C,YKR076W
YAL010C,YKR077W
YAL010C,YKR084C
YAL010C,YKR103W
YAL010C,YLL006W
YAL010C,YLR016C
YAL010C,YLR028C
YAL010C,YLR077W
YAL010C,YLR079W
YAL010C,YLR082C
YAL010C,YLR087C
YAL010C,YLR113W
YAL010C,YLR296W
YAL010C,YLR306W
YAL010C,YLR320W
YAL010C,YLR324W
YAL010C,YLR337C
YAL010C,YLR368W
YAL010C,YLR372W
YAL010C,YML018C
YAL010C,YML030W
YAL010C,YML034W
YAL010C,YML103C
YAL010C,YML104C
YAL010C,YMR022W
YAL010C,YMR115W
YAL010C,YMR205C
YAL010C,YMR216C
YAL010C,YMR226C
YAL010C,YMR264W
YAL010C,YMR289W
YAL010C,YNL027W
YAL010C,YNL104C
YAL010C,YNL105W
YAL010C,YNL134C
YAL010C,YNR004W
YAL010C,YNR045W
YAL010C,YNR051C
YAL010C,YNR061C
YAL010C,YOL009C
YAL010C,YOL045W
YAL010C,YOL057W
YAL010C,YOL070C
YAL010C,YOL112W
YAL010C,YOL159C
YAL010C,YOR018W
YAL010C,YOR037W
YAL010C,YOR039W
YAL010C,YOR054C
YAL010C,YOR109W
YAL010C,YOR195W
YAL010C,YOR275C
YAL010C,YOR286W
YAL010C,YOR334W
YAL010C,YOR381W
YAL010C,YPL060W
YAL010C,YPL116W
YAL010C,YPL150W
YAL010C,YPL152W
YAL010C,YPL157W
YAL010C,YPL172C
YAL010C,YPL219W
YAL010C,YPL229W
YAL010C,YPL259C
YAL010C,YPL262W
YAL010C,YPR063C
YAL010C,YPR091C
YAL010C,YPR135W
YAL011W,YBR078W
YAL011W,YBR231C
YAL011W,YCL046W
YAL011W,YCR044C
YAL011W,YDL082W
YAL011W,YDL156W
YAL011W,YDR019C
YAL011W,YDR073W
YAL011W,YDR075W
YAL011W,YDR083W
YAL011W,YDR117C
YAL011W,YDR162C
YAL011W,YDR221W
YAL011W,YDR275W
YAL011W,YDR334W
YAL011W,YDR335W
YAL011W,YDR382W
YAL011W,YDR399W
YAL011W,YDR440W
YAL011W,YDR477W
YAL011W,YDR480W
YAL011W,YDR485C
YAL011W,YDR501W
YAL011W,YER114C
YAL011W,YER131W
YAL011W,YER153C
YAL011W,YER155C
YAL011W,YFL006W
YAL011W,YFL025C
YAL011W,YFL054C
YAL011W,YGL115W
YAL011W,YGL133W
YAL011W,YGL215W
YAL011W,YGL252C
YAL011W,YGR152C
YAL011W,YGR174C
YAL011W,YGR184C
YAL011W,YGR231C
YAL011W,YHR017W
YAL011W,YHR034C
YAL011W,YHR035W
YAL011W,YHR116W
YAL011W,YHR178W
YAL011W,YHR203C
YAL011W,YIL037C
YAL011W,YIL090W
YAL011W,YIL098C
YAL011W,YIL135C
YAL011W,YIL145C
YAL011W,YJL053W
YAL011W,YJL062W
YAL011W,YJL068C
YAL011W,YJL117W
YAL011W,YJL154C
YAL011W,YJL183W
YAL011W,YJL212C
YAL011W,YJR044C
YAL011W,YKL098W
YAL011W,YKL157W
YAL011W,YKL205W
YAL011W,YKR019C
YAL011W,YLL006W
YAL011W,YLL038C
YAL011W,YLR085C
YAL011W,YLR095C
YAL011W,YLR109W
YAL011W,YLR264W
YAL011W,YLR281C
YAL011W,YLR287CA
YAL011W,YLR292C
YAL011W,YLR337C
YAL011W,YLR370C
YAL011W,YLR448W
YAL011W,YLR454W
YAL011W,YML008C
YAL011W,YML041C
YAL011W,YML063W
YAL011W,YML072C
YAL011W,YML113W
YAL011W,YML117W
YAL011W,YMR015C
YAL011W,YMR067C
YAL011W,YMR155W
YAL011W,YMR204C
YAL011W,YMR216C
YAL011W,YMR310C
YAL011W,YNL067W
YAL011W,YNL070W
YAL011W,YNL071W
YAL011W,YNL079C
YAL011W,YNL099C
YAL011W,YNL154C
YAL011W,YNR012W
YAL011W,YNR013C
YAL011W,YNR047W
YAL011W,YOL001W
YAL011W,YOL027C
YAL011W,YOL043C
YAL011W,YOL067C
YAL011W,YOR104W
YAL011W,YOR109W
YAL011W,YOR185C
YAL011W,YOR240W
YAL011W,YOR291W
YAL011W,YOR327C
YAL011W,YOR350C
YAL011W,YPL008W
YAL011W,YPL039W
YAL011W,YPL079W
YAL011W,YPL090C
YAL011W,YPL119C
YAL011W,YPL144W
YAL011W,YPL147W
YAL011W,YPL152W
YAL011W,YPL158C
YAL011W,YPL179W
YAL011W,YPL219W
YAL011W,YPL220W
YAL011W,YPL239W
YAL011W,YPL262W
YAL011W,YPL272C
YAL011W,YPR032W
YAL011W,YPR051W
YAL011W,YPR061C
YAL011W,YPR119W
YAL011W,YPR134W
YAL012W,YCL032W
YAL012W,YCL036W
YAL012W,YCR062W
YAL012W,YDR272W
YAL012W,YDR463W
YAL012W,YDR466W
YAL012W,YER151C
YAL012W,YFR010W
YAL012W,YGL167C
YAL012W,YGL242C
YAL012W,YGR281W
YAL012W,YHR067W
YAL012W,YJL115W
YAL012W,YKL069W
YAL012W,YKR024C
YAL012W,YLR070C
YAL012W,YLR418C
YAL012W,YML035C
YAL012W,YML090W
YAL012W,YMR116C
YAL012W,YMR316W
YAL012W,YNL135C
YAL012W,YNR051C
YAL012W,YOR327C
YAL012W,YPR050C
YAL012W,YPR135W
YAL013W,YBR240C
YAL013W,YBR267W
YAL013W,YBR283C
YAL013W,YBR296C
YAL013W,YCL001WA
YAL013W,YCL010C
YAL013W,YCL044C
YAL013W,YCL061C
YAL013W,YCL062W
YAL013W,YCL069W
YAL013W,YCR031C
YAL013W,YCR062W
YAL013W,YCR079W
YAL013W,YCR086W
YAL013W,YCR088W
YAL013W,YDL033C
YAL013W,YDL062W
YAL013W,YDL083C
YAL013W,YDL086W
YAL013W,YDL089W
YAL013W,YDL104C
YAL013W,YDL135C
YAL013W,YDL136W
YAL013W,YDL172C
YAL013W,YDL191W
YAL013W,YDL226C
YAL013W,YDL240W
YAL013W,YDR061W
YAL013W,YDR067C
YAL013W,YDR072C
YAL013W,YDR074W
YAL013W,YDR083W
YAL013W,YDR105C
YAL013W,YDR123C
YAL013W,YDR135C
YAL013W,YDR144C
YAL013W,YDR149C
YAL013W,YDR150W
YAL013W,YDR161W
YAL013W,YDR179WA
YAL013W,YDR199W
YAL013W,YDR202C
YAL013W,YDR249C
YAL013W,YDR270W
YAL013W,YDR281C
YAL013W,YDR310C
YAL013W,YDR315C
YAL013W,YDR318W
YAL013W,YDR345C
YAL013W,YDR378C
YAL013W,YDR389W
YAL013W,YDR424C
YAL013W,YDR435C
YAL013W,YDR447C
YAL013W,YDR471W
YAL013W,YDR486C
YAL013W,YDR488C
YAL013W,YDR496C
YAL013W,YDR516C
YAL013W,YDR525WA
YAL013W,YER061C
YAL013W,YER063W
YAL013W,YER075C
YAL013W,YER090W
YAL013W,YER116C
YAL013W,YER124C
YAL013W,YER151C
YAL013W,YER161C
YAL013W,YER164W
YAL013W,YFL018C
YAL013W,YFL025C
YAL013W,YFR009W
YAL013W,YFR013W
YAL013W,YFR032CA
YAL013W,YFR040W
YAL013W,YGL007W
YAL013W,YGL019W
YAL013W,YGL024W
YAL013W,YGL031C
YAL013W,YGL078C
YAL013W,YGL115W
YAL013W,YGL126W
YAL013W,YGL148W
YAL013W,YGL151W
YAL013W,YGL195W
YAL013W,YGL226W
YAL013W,YGL229C
YAL013W,YGL250W
YAL013W,YGL253W
YAL013W,YGR032W
YAL013W,YGR078C
YAL013W,YGR085C
YAL013W,YGR105W
YAL013W,YGR118W
YAL013W,YGR132C
YAL013W,YGR157W
YAL013W,YGR163W
YAL013W,YGR166W
YAL013W,YGR178C
YAL013W,YGR217W
YAL013W,YGR229C
YAL013W,YGR237C
YAL013W,YGR261C
YAL013W,YGR281W
YAL013W,YGR283C
YAL013W,YHL031C
YAL013W,YHL034C
YAL013W,YHR012W
YAL013W,YHR031C
YAL013W,YHR081W
YAL013W,YHR129C
YAL013W,YHR135C
YAL013W,YHR136C
YAL013W,YHR189W
YAL013W,YHR203C
YAL013W,YIL084C
YAL013W,YIL107C
YAL013W,YIL134W
YAL013W,YIR002C
YAL013W,YIR005W
YAL013W,YIR023W
YAL013W,YJL013C
YAL013W,YJL024C
YAL013W,YJL053W
YAL013W,YJL078C
YAL013W,YJL116C
YAL013W,YJL124C
YAL013W,YJL146W
YAL013W,YJL147C
YAL013W,YJL165C
YAL013W,YJL201W
YAL013W,YJL205C
YAL013W,YJR014W
YAL013W,YJR025C
YAL013W,YJR036C
YAL013W,YJR048W
YAL013W,YJR082C
YAL013W,YJR103W
YAL013W,YJR126C
YAL013W,YKL006W
YAL013W,YKL007W
YAL013W,YKL009W
YAL013W,YKL038W
YAL013W,YKL041W
YAL013W,YKL053W
YAL013W,YKL069W
YAL013W,YKL075C
YAL013W,YKL105C
YAL013W,YKL175W
YAL013W,YKL176C
YAL013W,YKR016W
YAL013W,YKR020W
YAL013W,YKR024C
YAL013W,YKR035C
YAL013W,YKR041W
YAL013W,YKR057W
YAL013W,YKR061W
YAL013W,YKR084C
YAL013W,YKR096W
YAL013W,YLL010C
YAL013W,YLL013C
YAL013W,YLL045C
YAL013W,YLL049W
YAL013W,YLR021W
YAL013W,YLR039C
YAL013W,YLR056W
YAL013W,YLR110C
YAL013W,YLR111W
YAL013W,YLR114C
YAL013W,YLR119W
YAL013W,YLR137W
YAL013W,YLR174W
YAL013W,YLR176C
YAL013W,YLR181C
YAL013W,YLR190W
YAL013W,YLR242C
YAL013W,YLR252W
YAL013W,YLR262C
YAL013W,YLR269C
YAL013W,YLR281C
YAL013W,YLR294C
YAL013W,YLR335W
YAL013W,YLR350W
YAL013W,YLR353W
YAL013W,YLR360W
YAL013W,YLR366W
YAL013W,YLR367W
YAL013W,YLR386W
YAL013W,YLR405W
YAL013W,YLR441C
YAL013W,YLR461W
YAL013W,YML008C
YAL013W,YML018C
YAL013W,YML048W
YAL013W,YML076C
YAL013W,YML095C
YAL013W,YML108W
YAL013W,YML120C
YAL013W,YML121W
YAL013W,YMR002W
YAL013W,YMR016C
YAL013W,YMR021C
YAL013W,YMR030W
YAL013W,YMR100W
YAL013W,YMR109W
YAL013W,YMR123W
YAL013W,YMR136W
YAL013W,YMR139W
YAL013W,YMR160W
YAL013W,YMR166C
YAL013W,YMR183C
YAL013W,YMR190C
YAL013W,YMR205C
YAL013W,YMR223W
YAL013W,YMR263W
YAL013W,YMR278W
YAL013W,YMR282C
YAL013W,YMR285C
YAL013W,YMR294W
YAL013W,YMR299C
YAL013W,YMR316W
YAL013W,YMR318C
YAL013W,YNL066W
YAL013W,YNL067W
YAL013W,YNL080C
YAL013W,YNL097C
YAL013W,YNL098C
YAL013W,YNL100W
YAL013W,YNL135C
YAL013W,YNL153C
YAL013W,YNR006W
YAL013W,YNR007C
YAL013W,YNR051C
YAL013W,YOL004W
YAL013W,YOL006C
YAL013W,YOL018C
YAL013W,YOL031C
YAL013W,YOL035C
YAL013W,YOL068C
YAL013W,YOL108C
YAL013W,YOL128C
YAL013W,YOL129W
YAL013W,YOL131W
YAL013W,YOL138C
YAL013W,YOR007C
YAL013W,YOR008CA
YAL013W,YOR009W
YAL013W,YOR014W
YAL013W,YOR025W
YAL013W,YOR026W
YAL013W,YOR033C
YAL013W,YOR039W
YAL013W,YOR043W
YAL013W,YOR069W
YAL013W,YOR078W
YAL013W,YOR112W
YAL013W,YOR113W
YAL013W,YOR115C
YAL013W,YOR156C
YAL013W,YOR192C
YAL014C,YBR272C
YAL014C,YCL010C
YAL014C,YCL038C
YAL014C,YCL044C
YAL014C,YCR034W
YAL014C,YDL128W
YAL014C,YDL232W
YAL014C,YDR074W
YAL014C,YDR207C
YAL014C,YDR352W
YAL014C,YDR493W
YAL014C,YER091C
YAL014C,YER177W
YAL014C,YGL152C
YAL014C,YGL170C
YAL014C,YGL199C
YAL014C,YGL244W
YAL014C,YGR122CA
YAL014C,YGR133W
YAL014C,YGR166W
YAL014C,YGR231C
YAL014C,YGR261C
YAL014C,YHL031C
YAL014C,YHR031C
YAL014C,YHR136C
YAL014C,YJL036W
YAL014C,YJL053W
YAL014C,YJL121C
YAL014C,YJL139C
YAL014C,YJL151C
YAL014C,YJR025C
YAL014C,YJR139C
YAL014C,YKL006W
YAL014C,YKL106W
YAL014C,YKL149C
YAL014C,YKL160W
YAL014C,YKR020W
YAL014C,YKR094C
YAL014C,YLR024C
YAL014C,YLR039C
YAL014C,YLR089C
YAL014C,YLR193C
YAL014C,YLR238W
YAL014C,YLR261C
YAL014C,YLR371W
YAL014C,YMR016C
YAL014C,YMR080C
YAL014C,YMR167W
YAL014C,YMR207C
YAL014C,YMR300C
YAL014C,YNL014W
YAL014C,YNL052W
YAL014C,YNL057W
YAL014C,YNL127W
YAL014C,YOR014W
YAL014C,YOR132W
YAL014C,YPL008W
YAL014C,YPL079W
YAL014C,YPL158C
YAL014C,YPL195W
YAL015C,YCR020C
YAL015C,YDL137W
YAL015C,YDR011W
YAL015C,YDR248C
YAL015C,YDR287W
YAL015C,YDR326C
YAL015C,YIR017C
YAL015C,YIR036C
YAL015C,YJR095W
YAL015C,YLR017W
YAL015C,YLR287C
YAL015C,YLR389C
YAL015C,YLR402W
YAL015C,YLR405W
YAL015C,YML035C
YAL015C,YML121W
YAL015C,YMR176W
YAL015C,YMR245W
YAL015C,YNR013C
YAL015C,YNR059W
YAL015C,YPL262W
YAL015C,YPR172W
YAL016CB,YBR281C
YAL016CB,YDL033C
YAL016CB,YDL065C
YAL016CB,YDL081C
YAL016CB,YDR335W
YAL016CB,YGL195W
YAL016CB,YJR011C
YAL016CB,YJR108W
YAL016CB,YKL164C
YAL016CB,YKL197C
YAL016CB,YLL061W
YAL016CB,YLR191W
YAL016CB,YLR193C
YAL016CB,YLR404W
YAL016CB,YMR133W
YAL016CB,YNL041C
YAL016CB,YNL082W
YAL016CB,YNL085W
YAL016CB,YOR182C
YAL016CB,YOR185C
YAL016CB,YPL157W
YAL016CB,YPR173C
YAL017W,YBR255W
YAL017W,YBR274W
YAL017W,YDR100W
YAL017W,YDR105C
YAL017W,YER101C
YAL017W,YER178W
YAL017W,YGL024W
YAL017W,YGR209C
YAL017W,YJL070C
YAL017W,YJL147C
YAL017W,YJL160C
YAL017W,YJL187C
YAL017W,YOL001W
YAL017W,YOR163W
YAL017W,YPL054W
YAL017W,YPL069C
YAL017W,YPL109C
YAL017W,YPL206C
YAL017W,YPR031W
YAL018C,YER092W
YAL018C,YFL013C
YAL018C,YGL045W
YAL018C,YGR181W
YAL018C,YHR017W
YAL018C,YHR034C
YAL018C,YJR059W
YAL018C,YJR080C
YAL018C,YJR110W
YAL018C,YKL048C
YAL018C,YLL053C
YAL018C,YLR254C
YAL018C,YML026C
YAL018C,YMR015C
YAL018C,YMR162C
YAL018C,YMR201C
YAL018C,YMR282C
YAL018C,YOL108C
YAL018C,YOR005C
YAL018C,YOR099W
YAL018C,YOR221C
YAL018C,YOR350C
